"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
8661341f928ef0abdbeec071745b7000;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:14.123000000;2012;2
4409523f3b1ac105cd53c2bd4a5564e7;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:20.349000000;2012;2
4f5de8619eb03d1b581f4e0805e684de;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:23.020000000;2012;2
9290bb4c4aa26c34c240e897399031a3;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:25.869000000;2012;2
cac4af0b223e8c62374badf0a54c8dfa;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:28.433000000;2012;2
d9538cb9c5f2a59c8dd7d2ccaa129595;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:35.864000000;2012;2
723df7aab1114649b2774e17e61e5227;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:38.298000000;2012;2
587fcd9636c9aae59029778732e6b684;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:40.890000000;2012;2
e24b93d0caaddcc3b18de0ed862f52d2;2008;1;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;ATIVO - FORMANDO;2012/12/14 18:29:55.005000000;2012;2
54c6bf7c2e4299c0c0b16d02311703c6;2008;1;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;ATIVO - FORMANDO;2012/12/14 18:36:51.100000000;2012;2
037911beae3f31d0d1b1a40a38a98ee8;2006;1;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;ATIVO - FORMANDO;2012/12/14 18:39:02.092000000;2012;2
5167975cba41567e5d683f1911054848;2009;1;GRADUAÇÃO;2000047;HISTÓRIA;ATIVO - FORMANDO;2012/12/14 18:39:10.922000000;2012;2
e6abd9b1bad75276826be848cdcbfefb;2008;1;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;ATIVO - FORMANDO;2012/12/14 18:40:00.073000000;2012;2
c3954e9a10f64c0336c729f92fd792bc;2009;1;GRADUAÇÃO;2000047;HISTÓRIA;ATIVO - FORMANDO;2012/12/14 18:40:16.861000000;2012;2
3e9f4c4e4fa99ade969a3734883ab3af;2007;1;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;ATIVO - FORMANDO;2012/12/14 18:41:33.914000000;2012;2
ed1b81ece6821a175f5cdfa5e4688ea8;2006;1;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;ATIVO - FORMANDO;2012/12/14 18:44:50.737000000;2012;2
a437472b24f884cbb10f4ff59379237e;2009;1;GRADUAÇÃO;111635060;HISTÓRIA;ATIVO;2012/12/14 19:01:03.953000000;2012;2
3a0d073d335b4614a6b79015698a0de9;2009;1;GRADUAÇÃO;111635060;HISTÓRIA;ATIVO;2012/12/14 19:09:23.038000000;2012;2
eac374ed36ad23cac36f809eac19b16e;2009;1;GRADUAÇÃO;2000039;FARMÁCIA;ATIVO - FORMANDO;2012/12/14 19:22:09.108000000;2012;2
a8e875352f4e43572a48802c525c562c;2006;1;GRADUAÇÃO;2000046;HISTÓRIA;ATIVO - FORMANDO;2012/12/14 19:29:37.000000000;2012;2
e5cda42fc091c45f8750b56da87af7ca;2009;1;GRADUAÇÃO;111635060;HISTÓRIA;ATIVO;2012/12/14 20:37:18.067000000;2012;2
9651bdf966365e0fdbb77160293dfc1c;2009;1;GRADUAÇÃO;111635060;HISTÓRIA;ATIVO;2012/12/14 20:38:55.870000000;2012;2
39050127d764628d60c2217e596d8312;2007;1;GRADUAÇÃO;2000071;TURISMO;ATIVO - FORMANDO;2012/12/14 20:40:55.924000000;2012;2
1d03da115263593aa434321eef1d0fa5;2008;2;GRADUAÇÃO;2000039;FARMÁCIA;ATIVO;2012/12/14 20:57:20.492000000;2012;2
24246c63245a09828994fb9051df91e5;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 04:55:53.313000000;2012;2
dd71c260deb145ebb692a9b93fed2d03;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 04:56:45.439000000;2012;2
72abdca98899c5377a45fbfa4f959489;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 04:57:42.383000000;2012;2
a8953759a4c8e48d3fdf339a60bbcaf4;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 04:58:40.518000000;2012;2
07ff9574ff0f31e05b663086f3f1a284;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 04:59:36.644000000;2012;2
e949df0288bbc1d99d82c383c9e03aba;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:00:27.033000000;2012;2
7205039596a57ec3c895de6963d35bfb;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:01:16.738000000;2012;2
a09b5bc57ad58d0de1371d35921e3b20;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:02:15.354000000;2012;2
6b13238330e9e8d93858645899afa30c;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:03:08.569000000;2012;2
38a0687bd54be0bd94e6a2a01b05e3a6;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:03:58.378000000;2012;2
b68c3af0753e74e8967f0010f69e971a;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:06:34.720000000;2012;2
30f416fc4ef18566c367ba5719f1725d;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:08:18.610000000;2012;2
a75507a3873d7ab181b1b4d252ae844f;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:09:12.184000000;2012;2
6f266705798b4437bdf54900c82f805a;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:10:03.163000000;2012;2
a4d1a1f5208c388523f3f5cb465560df;2010;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:11:02.878000000;2012;2
8a6cd51fb60f1f28320d9dd8d66899e2;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:12:29.632000000;2012;2
dab128643b09c103e40f061e0175f76a;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:18:25.087000000;2012;2
3328fadc43ab2813ae6f37773d712ca8;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:19:22.331000000;2012;2
1f521d281b333a2de4bbedfa3c1dc52b;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:20:44.415000000;2012;2
2fe5872a556fb6e6cb427d2604085297;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:22:32.006000000;2012;2
c07e7260452d72d65a31b8173fad5af3;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:23:24.656000000;2012;2
bc0f23e536b0c73a7553c4be51a55bfe;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:24:31.708000000;2012;2
ed63f84bdd599b68162354989fd69cea;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:25:30.917000000;2012;2
aa2b9e747b7b4d4c49ac3cab6dce1583;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:27:02.238000000;2012;2
51c361560fde8b18f1cf2ac592504a0a;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:27:57.657000000;2012;2
aabf4bf8b09f50d58b459dd4d37f222e;2009;1;GRADUAÇÃO;2671321;GEOGRAFIA;ATIVO;2012/12/15 05:28:50.718000000;2012;2
38a789d005d04eb19e71c866541cb3aa;2009;1;GRADUAÇÃO;2000053;LETRAS;ATIVO;2012/12/15 08:34:20.141000000;2012;2
79756d9585263d88dda378f3874d4619;2009;2;GRADUAÇÃO;2000022;EDUCAÇÃO FÍSICA;ATIVO - FORMANDO;2012/12/15 10:43:19.159000000;2012;2
180664e73ddb1f75523d5fd92284a4fa;2006;1;GRADUAÇÃO;2000040;FILOSOFIA;ATIVO - FORMANDO;2012/12/15 11:41:15.318000000;2012;2
e3900fe4dacdebb23bb0781da7f7c248;2008;1;GRADUAÇÃO;2000015;CIÊNCIAS SOCIAIS;ATIVO;2012/12/15 13:31:36.850000000;2012;2
fa7b1c91c3b95bc2a333ef24d92e1ab6;2009;1;GRADUAÇÃO;9295710;CIÊNCIAS BIOLÓGICAS;ATIVO;2012/12/15 15:28:53.548000000;2012;2
f01e834406d4b0fe040ef85c416d7a81;2009;1;GRADUAÇÃO;9295710;CIÊNCIAS BIOLÓGICAS;ATIVO;2012/12/15 15:33:36.778000000;2012;2
6c7ffc4ff169764ee73201c4918d8033;2009;1;GRADUAÇÃO;9295710;CIÊNCIAS BIOLÓGICAS;ATIVO;2012/12/15 15:34:44.406000000;2012;2
d7ce6de58082a1d14dc5fff3028db5fd;2005;2;GRADUAÇÃO;2000144;QUÍMICA;ATIVO;2012/12/16 12:04:48.007000000;2012;2
9eda887e81f455bc98d9c31f1fb267f1;2005;2;GRADUAÇÃO;2000124;FÍSICA;ATIVO;2012/12/16 14:50:36.878000000;2012;2
d73071ed7e9055cfa735b13889085d36;2008;1;RESIDÊNCIA;5036042;RESIDÊNCIA MÉDICA EM NEUROCIRURGIA;ATIVO;2012/12/16 17:34:17.187000000;2012;2
a86ca42ea3a8725ba19d4f7fbfe94a8d;2006;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;ATIVO - FORMANDO;2012/12/17 08:19:48.160000000;2012;2
a86ca42ea3a8725ba19d4f7fbfe94a8d;2006;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;ATIVO;2012/12/17 08:21:33.787000000;2012;2
1891e6084e2e04200b510099d62d5764;2010;1;MESTRADO;315737;MESTRADO EM PSICOLOGIA;EM HOMOLOGAÇÃO;2012/12/17 09:02:08.302000000;2012;2
1e3a82130751f0804ccc7bbeae2bab63;2011;1;MESTRADO;315757;MESTRADO EM ESTUDOS DA LINGUAGEM;EM HOMOLOGAÇÃO;2012/12/17 09:05:44.003000000;2012;2
82f39d388819f728594fb7117617e4bc;2009;2;MESTRADO;315786;MESTRADO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO;EM HOMOLOGAÇÃO;2012/12/17 09:07:16.390000000;2012;2
50dcbd5c126f0b4e5c3d2cb285d940fd;2009;1;GRADUAÇÃO;2000068;SERVIÇO SOCIAL;ATIVO - FORMANDO;2012/12/17 09:08:23.286000000;2012;2
b7c449c406c70444d551f7f8747acbb1;2008;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;CANCELADO;2012/12/17 09:28:31.637000000;2012;2
b7c449c406c70444d551f7f8747acbb1;2008;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;ATIVO;2012/12/17 09:37:22.647000000;2012;2
af2b81651cb89f4835421439104e45f2;2008;1;GRADUAÇÃO;2000032;ENGENHARIA QUÍMICA;ATIVO - FORMANDO;2012/12/17 09:38:16.169000000;2012;2
bc05da937f27ef7df63e65de60c70ce6;2012;2;GRADUAÇÃO;2000056;MEDICINA;CADASTRADO;2012/12/17 09:38:19.332000000;2012;2
71d833636ca8288a95a58bf059dea35a;2008;1;GRADUAÇÃO;2000018;DIREITO;ATIVO - FORMANDO;2012/12/17 09:41:44.315000000;2012;2
dc16b0dfaf761581476b6596a6031f07;2004;1;GRADUAÇÃO;2000027;ENGENHARIA DE MATERIAIS;ATIVO - FORMANDO;2012/12/17 10:08:10.238000000;2012;2
50dcbd5c126f0b4e5c3d2cb285d940fd;2009;1;GRADUAÇÃO;2000068;SERVIÇO SOCIAL;ATIVO;2012/12/17 10:13:47.699000000;2012;2
616c07d7f39a8e42aaa3fdd7fb331127;2007;2;GRADUAÇÃO;2000058;NUTRIÇÃO;ATIVO;2012/12/17 10:14:26.429000000;2012;2
961a0f4074f27f2629dfc36f53615a1e;2009;1;GRADUAÇÃO;2000071;TURISMO;ATIVO - FORMANDO;2012/12/18 07:48:33.027000000;2012;2
cb2a168996422c328be7604fe16d3a83;2008;1;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;ATIVO - FORMANDO;2012/12/18 08:09:51.009000000;2012;2
6102996c78fe927a2ba0e68d0778ad2c;2008;1;GRADUAÇÃO;2000019;DIREITO;ATIVO;2012/12/18 08:31:07.722000000;2012;2
